pair,2017Q2
"('ESOA', 'MPAA')",True
"('PEGI', 'NLSN')",False
"('HSIC', 'NCBS')",False
"('IIM', 'RHP')",False
"('PDEX', 'CTAS')",False
"('CRVS', 'SMMF')",True
"('UMBF', 'TTEC')",False
"('COBZ', 'SNTW')",False
"('PTEN', 'TGI')",False
"('ECOM', 'HMSY')",False
"('IIVI', 'KRA')",True
"('CAMP', 'FLIR')",False
"('OWCP', 'ACFC')",False
"('CDR', 'CFRX')",False
"('CALL', 'ITI')",False
"('EMR', 'CELP')",False
"('SOTK', 'RUTH')",False
"('NYT', 'CUII')",False
"('MAT', 'CARO')",False
"('CAC', 'TACO')",False
"('NNUTU', 'BLMN')",False
"('AMS', 'B')",False
"('CRM', 'AMSF')",True
"('ISIG', 'PLUS')",False
"('HRZN', 'WTI')",False
"('MANT', 'PUMP')",False
"('AEL', 'OFLX')",False
"('UAA', 'CA')",False
"('TG', 'BOH')",False
"('PODD', 'HALO')",False
"('TWTR', 'LSXMK')",False
"('OSIS', 'LAND')",False
"('TTEK', 'STLD')",False
"('HABT', 'MTDR')",False
"('CL', 'VRS')",False
"('WCN', 'EVTC')",False
"('IMMU', 'LCII')",False
"('NYMT', 'DEI')",False
"('MGF', 'CHE')",False
"('CWH', 'OMER')",False
"('RXN', 'ENX')",False
"('SGA', 'HDP')",False
"('GGO', 'MLHR')",False
"('ALOT', 'CNMD')",False
"('INCT', 'MCRB')",False
"('UHT', 'SNGX')",False
"('SLG', 'HZNP')",False
"('SWC', 'CGA')",False
"('JADG', 'RTIX')",False
"('BAF', 'DUK')",False
"('TWTR', 'GMZ')",False
"('MLNX', 'EZPW')",False
"('CCOP', 'CKPT')",True
"('ENSV', 'STWD')",False
"('FNCB', 'LTMP')",False
"('VSH', 'FRAF')",True
"('MCK', 'VREX')",False
"('REG', 'WBC')",False
"('ICD', 'GT')",False
"('ISD', 'CNK')",False
"('RGCO', 'ESRT')",False
"('LIFE', 'UFPT')",False
"('GEMP', 'ONB')",False
"('WTT', 'VCEL')",False
"('ATRC', 'SYY')",False
"('MLP', 'LAMR')",False
"('EVOL', 'TLRD')",False
"('NSP', 'CLSD')",False
"('WSTL', 'INTZ')",False
"('CONN', 'CPTP')",True
"('ngs', 'VCYT')",False
"('BEN', 'CZR')",False
"('TIVO', 'NCR')",False
"('QTWO', 'PFE')",False
"('AYR', 'TBI')",False
"('NTRA', 'SMLR')",False
"('ZGNX', 'GRC')",False
"('FIVE', 'CUI')",False
"('SFE', 'VRSK')",False
"('VRML', 'TRNO')",True
"('IPHS', 'NGVT')",True
"('CSRA', 'LCUT')",False
"('CWST', 'NVUS')",False
"('CLNE', 'PBBI')",False
"('KLIC', 'MCF')",False
"('GBCI', 'ISRG')",False
"('TRCH', 'TPHS')",False
"('SPXX', 'MG')",False
"('AJG', 'IVC')",False
"('REXR', 'PCG')",False
"('TIPRX', 'SWX')",False
"('NUVA', 'INOV')",False
"('CLDX', 'FN')",False
"('SMED', 'CALL')",False
"('PME', 'BVSN')",False
"('TENX', 'KSS')",False
"('GEN', 'ANIP')",False
"('BLPH', 'ALBO')",False
"('FORD', 'TGC')",False
"('STML', 'FITB')",False
"('PURE', 'IMTL')",False
"('IOSP', 'INFU')",False
"('GLU', 'XOMA')",False
"('STMP', 'WTM')",False
"('WDAY', 'IMAX')",False
"('ARR', 'CINR')",False
"('REV', 'TRIP')",False
"('ENTL', 'TMST')",False
"('GTLS', 'XEC')",False
"('ESPR', 'CMD')",False
"('TGEN', 'MELI')",False
"('CEM', 'LONE')",False
"('IP', 'IMDZ')",False
"('ARR', 'BAYK')",False
"('ZTS', 'UIS')",False
"('EMCF', 'FDX')",False
"('XLNX', 'SCYX')",False
"('BASI', 'NP')",False
"('GRMN', 'ATR')",False
"('NWHM', 'CRAI')",False
"('TPX', 'MHF')",False
"('CUBE', 'CNCE')",False
"('YRCW', 'MFNC')",False
"('RDNT', 'CSBK')",False
"('INST', 'ROK')",False
"('PRCP', 'TRT')",False
"('AMSC', 'IRR')",False
"('SPDL', 'IPCC')",True
"('KNSL', 'NVUS')",False
"('XL', 'SMTC')",False
"('DMF', 'CIO')",True
"('WPX', 'INTC')",False
"('HIX', 'CLBS')",False
"('NG', 'FIZZ')",False
"('FARO', 'AMC')",False
"('SEM', 'KW')",False
"('ZIXI', 'SCVL')",False
"('EDIT', 'TA')",False
"('LINC', 'UNB')",False
"('NTLA', 'KPAY')",False
"('CTO', 'MSBI')",False
"('PGEM', 'UEIC')",False
"('DWSN', 'NFX')",False
"('AA', 'ANIP')",False
"('SPXC', 'FOR')",False
"('PCRX', 'PGCG')",False
"('KEQU', 'tzoo')",False
"('RGCO', 'WHLM')",False
"('NZF', 'GRMN')",False
"('MNP', 'OCFC')",False
"('ACU', 'OOMA')",False
"('PRDEX', 'CUI')",False
"('OTTR', 'CNFR')",False
"('BGG', 'ZIXI')",False
"('EFSI', 'CHKR')",False
"('RGNX', 'AAMC')",False
"('POST', 'ENS')",False
"('VTN', 'CUZ')",False
"('TDC', 'TNTY')",False
"('HOLX', 'MCHX')",False
"('KBAL', 'LYB')",False
"('TRMK', 'TGLS')",False
"('XEL', 'AT')",False
"('RPAI', 'EVN')",False
"('HOFT', 'FNB')",False
"('NE', 'SNSS')",False
"('PUB', 'IONS')",True
"('MDLY', 'MWBC')",False
"('ETV', 'LPI')",False
"('NEU', 'UUUU')",False
"('ESND', 'CRVL')",False
"('cdor', 'VTA')",False
"('VRTS', 'HRTX')",False
"('KOS', 'ENTL')",False
"('CAG', 'PLRM')",False
"('PPR', 'HUBS')",False
"('NXST', 'NDP')",False
"('RH', 'MSBF')",False
"('STRA', 'VRML')",False
"('BBK', 'ADMA')",False
"('MXIM', 'FLIC')",False
"('PPL', 'MGM')",False
"('FMNB', 'AET')",False
"('ADMP', 'MSBF')",False
"('PCRX', 'SCX')",False
"('FLXS', 'MCRB')",False
"('RWT', 'SAIA')",True
"('AMGN', 'UPL')",False
"('EOT', 'CVX')",False
"('FVRG', 'KIM')",False
"('FTV', 'BBY')",False
"('SMPR', 'ZIVO')",False
"('JCE', 'TISI')",False
"('WEYL', 'RTIX')",False
"('TLGT', 'SBRA')",False
"('TPHS', 'LKFN')",False
"('ON', 'AGEN')",False
"('WLTW', 'RESN')",False
"('LTRPA', 'WLK')",False
"('LBAI', 'IDT')",False
"('FFIC', 'CABO')",False
"('MMI', 'CDNA')",False
"('HOS', 'TXRH')",False
"('BOJA', 'CCNE')",False
"('EGN', 'MTG')",False
"('INOV', 'SMG')",True
"('RMBS', 'ACFC')",False
"('KBAL', 'SAIA')",False
"('ASTI', 'DAN')",False
"('MYRG', 'LBY')",False
"('TCO', 'SPHS')",False
"('EVN', 'PLRM')",False
"('CQP', 'DAN')",False
"('JBSS', 'FHN')",False
"('NE', 'DGII')",False
"('SHLM', 'MLHR')",False
"('CDNA', 'VAL')",False
"('CNFR', 'momt')",False
"('CVCO', 'GMZ')",False
"('TRUP', 'AIZ')",False
"('MDCL', 'SPRT')",False
"('SNPS', 'SUI')",False
"('TNAV', 'ADMS')",False
"('OGS', 'USAK')",False
"('LXRX', 'IGD')",False
"('TEN', 'HCI')",False
"('KSU', 'BSE')",False
"('LFUS', 'TNTY')",False
"('ETY', 'LNG')",False
"('tenx', 'IPXL')",False
"('PCM', 'RTRX')",False
"('NYCB', 'TDF')",False
"('ASPU', 'CMP')",False
"('CHTR', 'KEY')",False
"('FSD', 'KPTI')",True
"('CALL', 'ENBP')",False
"('SHSP', 'vsec')",False
"('XRM', 'TECD')",False
"('GPN', 'NGVT')",False
"('CHMI', 'IGA')",False
"('IRT', 'TREC')",False
"('GNMX', 'TRHC')",False
"('URI', 'NS')",False
"('GENC', 'EVT')",True
"('OESX', 'AAMC')",False
"('MMM', 'BCOR')",False
"('LOAN', 'KRP')",False
"('STAF', 'FMBI')",False
"('TCF', 'PBF')",True
"('HIG', 'TMST')",False
"('RBCAA', 'MSTR')",False
"('ABUS', 'HXL')",False
"('HTM', 'AMAR')",False
"('NATI', 'GMO')",False
"('ATAX', 'ATGE')",False
"('ADM', 'IIVI')",False
"('PLAB', 'RDNT')",False
"('JCTCF', 'OLN')",False
"('ARNA', 'IFMK')",False
"('BSPK', 'GUT')",False
"('TROW', 'TCON')",False
"('CYBE', 'VPV')",False
"('COR', 'CMP')",False
"('SHEN', 'PEGA')",False
"('SAIA', 'CCEL')",False
"('RUTH', 'NBB')",False
"('MCRB', 'KST')",False
"('IOSP', 'PRGS')",False
"('COL', 'BGG')",False
"('BBLG', 'BNY')",False
"('PRK', 'GNK')",False
"('IPCC', 'GRA')",False
"('EPR', 'FNGN')",False
"('AWR', 'CTHR')",False
"('NNI', 'OFS')",False
"('TWMC', 'VNO')",False
"('HLF', 'MOS')",True
"('ANDE', 'WES')",False
"('M', 'CDNA')",False
"('QNST', 'MIND')",False
"('TIPT', 'JPM')",False
"('MKL', 'AMAG')",False
"('AAMC', 'SGRY')",False
"('YUM', 'SRDX')",False
"('WCC', 'GDOT')",False
"('HOV', 'HYT')",False
"('UGI', 'M??????')",False
"('TEI', 'AAPL')",False
"('AVD', 'SAH')",False
"('VMC', 'CRL')",False
"('VODG', 'INFN')",False
"('ODFL', 'DXC')",False
"('EA', 'CRTO')",False
"('IRIX', 'SAGE')",False
"('TNET', 'MAR')",False
"('KAR', 'QHC')",False
"('ABCD', 'CIIX')",False
"('CLNE', 'HIO')",False
"('WCFB', 'ATLO')",False
"('MFV', 'FVRG')",False
"('NKTR', 'MCF')",True
"('COTV', 'SRE')",False
"('AMBA', 'wsfs')",False
"('ARCB', 'NVFY')",False
"('ARE', 'INPX')",False
"('EKSO', 'CIX')",False
"('AET', 'CENX')",False
"('QUOT', 'GGO')",False
"('PETS', 'ALG')",False
"('BC', 'VAL')",False
"('APEN', 'DCI')",False
"('IPDN', 'ADTN')",False
"('FTLF', 'RWT')",False
"('ENTG', 'CCXI')",False
"('TPX', 'SRDX')",False
"('MAA', 'NLY')",False
"('XEL', 'APH')",False
"('EV', 'PE')",False
"('CRK', 'TIF')",False
"('ALLY', 'CUII')",False
"('ABM', 'ANTH')",False
"('CEQP', 'TLRD')",False
"('TACT', 'AXAS')",False
"('BKYI', 'INPX')",False
"('FTLF', 'IIVI')",False
"('FBK', 'BGS')",False
"('BOLD', 'STRA')",False
"('SALM', 'ORN')",True
"('JBLU', 'TECD')",True
"('REGI', 'TKR')",False
"('SOTK', 'ARQL')",False
"('BTN', 'BLFS')",False
"('PNK', 'LECO')",False
"('LTRE', 'MBCN')",False
"('IRT', 'WVVI')",False
"('TSBK', 'VSTO')",False
"('BFS', 'PPR')",False
"('ZBH', 'IFN')",False
"('FT', 'FALC')",False
"('ALSK', 'PEI')",True
"('KS', 'AFAM')",False
"('PH', 'TTI')",True
"('ABC', 'ICE')",False
"('GBCI', 'LEE')",False
"('PCAR', 'ZIVO')",False
"('MRNS', 'momt')",False
"('KIRK', 'MDU')",False
"('IBM', 'NEU')",False
"('PGCG', 'HMTV')",False
"('RMAX', 'QTWO')",False
"('FCB', 'IEP')",False
"('V', 'AVGR')",False
"('GCI', 'ORRF')",False
"('OSK', 'LITE')",False
"('RSSS', 'UNH')",False
"('DMF', 'BMCH')",False
"('agen', 'WTI')",False
"('SBUX', 'SMDM')",False
"('PFHO', 'STRZ')",False
"('LOPE', 'HBAN')",False
"('SCD', 'MAIN')",True
"('XWAMX', 'TBBK')",False
"('EIGI', 'SPWR')",False
"('GS', 'CA')",False
"('AVY', 'INVH')",False
"('KF', 'AAWW')",False
"('TAUG', 'HIG')",False
"('FE', 'IPHS')",False
"('ANTM', 'MBFI')",False
"('SIGI', 'PEO')",False
"('FIBK', 'IBOC')",False
"('GDP', 'LOCO')",False
"('CFR', 'OMN')",False
"('QSEP', 'PAHC')",False
"('DCI', 'VRME')",False
"('CODI', 'ALL')",False
"('ESNC', 'GGO')",False
"('FSTR', 'pssr')",False
"('ATOS', 'FOSL')",False
"('VVR', 'TRS')",False
"('MEDP', 'RSRV')",False
"('XL', 'GEMP')",False
"('CNC', 'ADUS')",False
"('CGAC', 'FNF')",False
"('UCTT', 'MITL')",False
"('VRNT', 'EXD')",False
"('WGO', 'FSAM')",False
"('CSRA', 'IRR')",False
"('SOAN', 'SIX')",False
"('AMTX', 'WKHS')",False
"('TKOI', 'FSP')",False
"('MNTR', 'SHAK')",False
"('TACO', 'MSBF')",False
"('CAPR', 'UVSP')",False
"('ITW', 'AA')",False
"('CEQP', 'FOGO')",False
"('HRI', 'VRTV')",False
"('ETB', 'APPF')",False
"('COTE', 'MYN')",True
"('III', 'ZIOP')",False
"('NPTN', 'BPOP')",True
"('KBAL', 'CCS')",False
"('AVX', 'RPXC')",False
"('AUMN', 'ROG')",False
"('TLGT', 'PGRE')",False
"('VLGEA', 'OMF')",False
"('NHI', 'INTX')",False
"('PDFS', 'QRVO')",False
"('RTRX', 'AVB')",False
"('PUB', 'FITB')",True
"('CMCSA', 'CHMA')",False
"('GHY', 'EW')",False
"('CRSP', 'WOR')",False
"('UAL', 'COG')",False
"('HLX', 'PGC')",False
"('UCTT', 'OSBC')",False
"('SENS', 'CAKE')",False
"('SMP', 'AIMT')",False
"('SRCH', 'GS')",False
"('ESRT', 'NRIM')",False
"('RMBS', 'BDMS')",False
"('SMTC', 'FLXN')",False
"('PLUS', 'SRT')",False
"('PEI', 'SSTK')",False
"('BLPH', 'EQC')",False
"('STRP', 'RLGY')",False
"('CUI', 'ADSK')",False
"('WTFC', 'genc')",False
"('QTNA', 'ASNA')",False
"('HOMB', 'ESS')",False
"('BL', 'HIG')",False
"('NTAP', 'AVHI')",False
"('CATS', 'NH')",False
"('IFMK', 'agr')",False
"('INFO', 'WPC')",False
"('HBP', 'LBAI')",False
"('SPOK', 'SPR')",False
"('GVA', 'FUL')",False
"('ATVI', 'SPWH')",False
"('IRDM', 'IOSP')",False
"('WLKR', 'GQMNF')",False
"('LW', 'AQB')",False
"('COSM', 'ACOR')",False
"('GWR', 'DWCH')",False
"('BHB', 'BIVV')",True
"('AINC', 'PRKR')",False
"('DFIN', 'GAIN')",False
"('DMF', 'BKSC')",True
"('MNST', 'POL')",False
"('FMNB', 'DRI')",False
"('SPXC', 'RNST')",False
"('TYG', 'WSCI')",False
"('SPOK', 'SBRA')",False
"('SKKY', 'TTPH')",False
"('RP', 'EVI')",False
"('NOVN', 'AXIM')",False
"('SAFM', 'MATX')",False
"('INTT', 'MPB')",False
"('BLBD', 'INFN')",False
"('AEHR', 'JRVR')",False
"('EMR', 'WPG')",False
"('WAFD', 'TSE')",False
"('CHCI', 'FLT')",False
"('LARK', 'SPPI')",True
"('INGR', 'CENT')",False
"('PAY', 'TGTX')",False
"('MTST', 'LPCN')",False
"('MITT', 'MTRX')",False
"('AGTK', 'ETW')",True
"('CVGW', 'CHE')",False
"('PH', 'DLHC')",True
"('TEUM', 'NAD')",False
"('RDUS', 'LAQ')",False
"('SXI', 'GURE')",False
"('CFR', 'EBSB')",False
"('cdor', 'MNE')",False
"('TPRE', 'SAIA')",False
"('CLDX', 'JGH')",False
"('STAG', 'TDS')",True
"('IGC', 'CTMX')",True
"('QUAD', 'QRVO')",False
"('MPC', 'AOBC')",False
"('ESND', 'NBO')",False
"('VBIV', 'AEMD')",False
"('AQB', 'AFAM')",False
"('CBMG', 'AEIS')",False
"('ARQL', 'FSLR')",False
"('TCBI', 'LNT')",False
"('TIF', 'ECOL')",False
"('STAR', 'DLX')",True
"('EIX', 'HAS')",False
"('ECF', 'CPTP')",True
"('CLNE', 'ERIE')",False
"('LOPE', 'NPHC')",False
"('RVNC', 'DVMT')",False
"('YRCW', 'BGT')",False
"('NYT', 'TPVG')",False
"('PRKA', 'STON')",False
"('GLV', 'MTW')",False
"('CMI', 'COST')",False
"('XENE', 'TRV')",False
"('ATLS', 'OCN')",False
"('IDA', 'CWST')",False
"('SVVC', 'CLBS')",False
"('GES', 'WMS')",False
"('FIBK', 'TTWO')",False
"('COHR', 'RNG')",False
"('ISIG', 'BNET')",False
"('CGAC', 'VBFC')",False
"('GCP', 'BLDR')",False
"('CIR', 'PLAB')",False
"('SLCA', 'FBM')",False
"('SRDX', 'ONCS')",False
"('FLIR', 'CELP')",False
"('LQ', 'JFIL')",False
"('STAR', 'RUTH')",False
"('FC', 'CHTR')",False
"('IFN', 'FFIC')",False
"('FLXS', 'PAGP')",False
"('INFI', 'LXRP')",True
"('BLGO', 'SUNW')",False
"('MCK', 'ISBC')",False
"('WPX', 'SEIC')",False
"('IPI', 'CTI')",False
"('NPTN', 'CBB')",False
"('ISD', 'AMMJ')",False
"('GGG', 'AYI')",False
"('HP', 'KFFB')",False
"('NKE', 'AMPE')",False
"('WSBF', 'EQR')",False
"('whlr', 'TMST')",False
"('MRO', 'STC')",False
"('TRNS', 'MYHI')",False
"('BBK', 'AAL')",False
"('SHLX', 'APEN')",False
"('XEC', 'COHU')",False
"('AES', 'SIF')",False
"('HYT', 'SGMO')",False
"('GOGO', 'EFOI')",False
"('MBCN', 'MAA')",False
"('QTNA', 'MPX')",False
"('NTAP', 'DENN')",False
"('CORT', 'FLIC')",False
"('UMH', 'HTGC')",False
"('CAPR', 'FAST')",False
"('NWHM', 'RF')",False
"('GVA', 'EVN')",False
"('KAR', 'HRL')",False
"('AGTC', 'WTI')",False
"('ADX', 'IGD')",False
"('ANAT', 'CTL')",True
"('SREV', 'BCRH')",False
"('SATS', 'NHC')",False
"('CLI', 'JHB')",False
"('EW', 'HTGC')",False
"('GEMP', 'SNFCA')",False
"('HSTM', 'APH')",False
"('MCEP', 'KALV')",False
"('GATX', 'GGN')",True
"('DDD', 'KMF')",False
"('PYPL', 'CHSCP')",True
"('PDM', 'CA')",False
"('SMTC', 'TTGT')",False
"('EIA', 'PVH')",True
"('CAMP', 'FCBC')",False
"('TRCK', 'CFX')",False
"('HY', 'GBL')",False
"('FBK', 'TRTN')",False
"('CTGO', 'NODK')",False
"('A', 'TIVO')",False
"('SCOR', 'TREE')",False
"('NOW', 'ROCK')",False
"('MMS', 'RBCN')",False
"('ETO', 'ADMA')",False
"('ATRI', 'FBK')",False
"('WSTG', 'CAMP')",False
"('EVBG', 'STRS')",False
"('CPSI', 'ARTX')",False
"('SSB', 'NEOS')",False
"('CAG', 'AGEN')",False
"('TSC', 'RVSB')",False
"('TNDM', 'ANSS')",False
"('ST', 'PNK')",False
"('CIF', 'DGICA')",False
"('MLM', 'FOE')",False
"('PMM', 'AAL')",True
"('MVBF', 'TRNS')",False
"('isns', 'HVBC')",False
"('RTN', 'ENSG')",False
"('INS', 'YELP')",False
"('MMU', 'CXW')",False
"('DTRM', 'VCEL')",False
"('LEE', 'AGTC')",False
"('DECK', 'SUP')",False
"('PRGS', 'SHW')",False
"('TMUS', 'ADX')",False
"('JTD', 'SP')",False
"('NVEE', 'PTCT')",False
"('LXRX', 'JHB')",False
"('GAIN', 'CTI')",False
"('SSB', 'NRIM')",False
"('PZN', 'CATY')",False
"('SFM', 'RE')",False
"('DWCH', 'AIV')",False
"('MULE', 'FCN')",False
"('MOD', 'SYNC')",False
"('RGLD', 'ASFI')",False
"('IPDN', 'ATMS')",False
"('RGCO', 'KEM')",False
"('GSAT', 'JAKK')",False
"('TWMC', 'mpay')",False
"('VLO', 'BHB')",False
"('TRC', 'LKSD')",False
"('HSIC', 'tlsrp')",False
"('BX', 'ADBE')",False
"('EGOV', 'HNI')",False
"('AWF', 'MGF')",False
"('BSF', 'GWB')",False
"('CASY', 'WMS')",False
"('MTD', 'GWW')",False
"('NPN', 'KST')",False
"('CRVL', 'RGUS')",False
"('INPX', 'MAIN')",False
"('ETN', 'CLVS')",False
"('ALL', 'KNX')",False
"('MCN', 'APLP')",False
"('EVY', 'ELGX')",False
"('DYN', 'FFIN')",False
"('ASTI', 'CCTC')",False
"('YELP', 'MUJ')",False
"('RBA', 'KST')",False
"('WMB', 'CRVW')",False
"('ZAIS', 'HTGC')",True
"('BW', 'IIF')",False
"('CWST', 'FSAM')",False
"('BTN', 'COO')",False
"('GIS', 'OGS')",False
"('MGEE', 'INSW')",False
"('CTR', 'CINR')",False
"('UAA', 'NVUS')",False
"('WDR', 'CRVS')",False
"('ITIC', 'GBX')",False
"('JLS', 'ATHX')",False
"('GMZ', 'AXTA')",False
"('EYES', 'ZIXI')",False
"('AMSF', 'FHRT')",False
"('VBIV', 'LB')",False
"('EFF', 'VCSY')",False
"('DWCH', 'RL')",False
"('INFN', 'VIVO')",False
"('WETF', 'DECK')",False
"('OPTT', 'ISIG')",True
"('ACRX', 'DMPI')",False
"('GABC', 'PPL')",False
"('AMMJ', 'LII')",False
"('VNO', 'GGG')",True
"('POST', 'NFLX')",False
"('CBOE', 'INSW')",False
"('FANG', 'NPHC')",False
"('TREE', 'CUBE')",False
"('IEP', 'CIT')",False
"('CF', 'TYG')",False
"('IVC', 'CMCT')",False
"('FANG', 'THC')",False
"('ROL', 'ILMN')",False
"('EIGR', 'PSIX')",True
"('ONB', 'TDNT')",False
"('ICCH', 'PLUS')",False
"('AMBC', 'CTT')",False
"('QHC', 'COO')",False
"('CASS', 'EQBK')",True
"('DWSN', 'ENLK')",False
"('MGI', 'LTMP')",False
"('MSCI', 'VRNT')",False
"('CHRW', 'KIM')",True
"('MBWM', 'FITB')",False
"('KSS', 'TUSK')",False
"('CAT', 'PRMW')",False
"('MTNB', 'VOYA')",False
"('EKSO', 'PRGS')",False
"('VMO', 'TDF')",False
"('MVC', 'BIG')",False
"('PRTY', 'SDPI')",False
"('SXC', 'MCD')",False
"('ATLS', 'SGMO')",False
"('TRV', 'VEC')",False
"('WNC', 'VBFC')",False
"('IGC', 'AQB')",True
"('SNR', 'LOGM')",False
"('NEOG', 'AET')",False
"('PAYC', 'LNC')",False
"('BGFV', 'FLR')",False
"('ZBH', 'NANX')",False
"('MOD', 'LKSD')",False
"('SONC', 'PPL')",False
"('ITCI', 'MHLD')",False
"('COCP', 'EFR')",False
"('JADG', 'TEN')",True
"('KFS', 'LITE')",False
"('IT', 'CHRS')",False
"('ISTR', 'PPR')",False
"('INOD', 'UNVR')",False
"('FHN', 'EWBC')",False
"('KE', 'FOMX')",False
"('QRHC', 'BRN')",False
"('GNK', 'KDMN')",False
"('UEPS', 'NPHC')",False
"('ERI', 'IINX')",False
"('SNSS', 'CLEV')",False
"('INSG', 'XLNX')",False
"('PXD', 'LLNW')",False
"('MRCC', 'AGCO')",False
"('UPLD', 'GBLI')",False
"('CBT', 'ENTL')",False
"('WEB', 'AGYS')",False
"('CHCT', 'PWOD')",False
"('MCHP', 'LOGI')",False
"('LOPE', 'INAP')",False
"('BCBP', 'LCII')",False
"('LOAN', 'RILY')",False
"('T', 'CKPT')",False
"('CC', 'BKH')",False
"('JBLU', 'SBI')",False
"('ASMB', 'AMCX')",False
"('GEVO', 'SIGI')",False
"('CELZ', 'NEN')",False
"('NATH', 'PFMT')",False
"('MYRG', 'NPO')",False
"('RFP', 'SPKE')",False
"('LGND', 'CG')",True
"('GKOS', 'KMX')",False
"('VEC', 'XCBFX')",False
"('GWGH', 'MSBI')",True
"('FTR', 'HL')",False
"('ICD', 'CELZ')",False
"('ZEN', 'CALD')",False
"('FLXS', 'ROG')",False
"('AVXS', 'PXD')",False
"('NWL', 'TCF')",False
"('EHTH', 'WEYL')",False
"('IDE', 'ARTX')",True
"('MSM', 'IHRC')",True
"('GBL', 'JTPY')",False
"('OFS', 'ALNY')",True
"('WTT', 'KODK')",False
"('HPP', 'CFFN')",False
"('AMN', 'HAWK')",False
"('HRC', 'EACO')",False
"('MNKD', 'ONB')",False
"('BCYP', 'AZO')",False
"('PFTI', 'SELF')",False
"('CNO', 'GGO')",False
"('IDDR', 'PUB')",False
"('LLY', 'GECC')",False
"('KF', 'NATI')",False
"('PENC', 'CONN')",False
"('SCX', 'CSLT')",False
"('BGNE', 'TJX')",False
"('CC', 'ELTP')",False
"('SREV', 'VCEL')",False
"('NSEC', 'VKQ')",False
"('CTIC', 'MSFG')",False
"('WTER', 'TSC')",False
"('BDC', 'CTMX')",False
"('QUMU', 'MYHI')",False
"('GPOR', 'PSMT')",False
"('ADMP', 'LHCG')",False
"('HBCP', 'CXP')",False
"('CGNX', 'NGHC')",False
"('KBR', 'fmfg')",True
"('GDDY', 'AC')",False
"('MAA', 'WLK')",False
"('NVTA', 'KW')",False
"('AIZ', 'APO')",False
"('VRSN', 'RARE')",False
"('LYTS', 'NKTR')",False
"('GNRC', 'CELP')",True
"('JADG', 'QSR')",False
"('NTWK', 'STT')",False
"('RCKY', 'BRG')",False
"('NJV', 'VUZI')",False
"('EVA', 'TKOI')",False
"('NWCN', 'HTGC')",False
"('JOUT', 'HQY')",False
"('TROX', 'evbn')",False
"('MNTR', 'MNE')",False
"('RPAI', 'BDMS')",False
"('NEV', 'WYY')",False
"('ON', 'VCEL')",False
"('LQDT', 'CVTI')",False
"('DPW', 'IRBT')",False
"('FLEX', 'PED')",False
"('TNTY', 'ADUS')",False
"('EQT', 'EXPD')",False
"('WCC', 'MPAY')",False
"('COF', 'VRSK')",False
"('HTM', 'RGLD')",False
"('IMPV', 'IF')",False
"('SRNA', 'NBRV')",False
"('MDP', 'HP')",False
"('FAF', 'MORN')",False
"('NYH', 'SACH')",True
"('NOVT', 'MFST')",False
"('PDLI', 'RPD')",False
"('CNCE', 'IDN')",True
"('UMBF', 'III')",False
"('ORLY', 'CCLP')",False
"('PCM', 'CWST')",False
"('TCP', 'GRCK')",False
"('AYR', 'PDCE')",False
"('JTD', 'XCBFX')",False
"('FORR', 'CENX')",False
"('AXTI', 'LYV')",False
"('SLP', 'MS')",False
"('PRTA', 'fmfg')",True
"('TEN', 'TREE')",False
"('CVLT', 'HTLF')",False
"('NAVI', 'QBIO')",False
"('FMO', 'POOL')",False
"('BFAM', 'MCY')",False
"('FSS', 'FIX')",False
"('LUV', 'NSEC')",False
"('HOLX', 'RFP')",False
"('RRTS', 'AGR')",False
"('LINC', 'STAG')",False
"('CCO', 'RRC')",False
"('BFS', 'RNR')",False
"('ALOG', 'PLXP')",False
"('XRM', 'ZTS')",False
"('ALEX', 'MITL')",False
"('edgw', 'DEI')",False
"('VLO', 'DVN')",False
"('GTLS', 'AXIM')",False
"('SOFO', 'BIOL')",False
"('IRDM', 'CHUBA')",False
"('KW', 'GRCK')",False
"('AEHR', 'OCN')",False
"('XFTB', 'WSR')",False
"('CRCM', 'RDUS')",False
"('DPW', 'ZAIS')",False
"('DWCH', 'BPMC')",False
"('BOOM', 'ADRO')",False
"('CLX', 'SPXX')",False
"('HSKA', 'FOXF')",False
"('UVV', 'RSSS')",False
"('FSD', 'CLCT')",False
"('RUTH', 'JUNO')",False
"('EOT', 'IDTI')",False
"('FHRT', 'PBH')",False
"('NUW', 'FFBC')",False
"('CSV', 'FNJN')",False
"('PGLC', 'ZOES')",False
"('LPSN', 'COLB')",False
"('NKE', 'VTGN')",False
"('YRCW', 'NODK')",False
"('AMTX', 'PLUG')",False
"('VMO', 'CUZ')",False
"('COKE', 'RNET')",False
"('SVVC', 'CPSS')",False
"('AKBA', 'LRCX')",False
"('EQIX', 'SELR')",False
"('IT', 'LONE')",False
"('NATH', 'GORO')",False
"('TTC', 'NVDA')",False
"('FISI', 'pssr')",True
"('SANM', 'VTGN')",False
"('CEV', 'CAA')",False
"('CRMT', 'PRDEX')",True
"('KELYA', 'STAY')",False
"('ARCW', 'LAUR')",False
"('IAF', 'SNAP')",False
"('NOVT', 'BGY')",False
"('EVOL', 'RAND')",False
"('TPC', 'DXYN')",False
"('TLGT', 'KFY')",False
"('PPBI', 'MARA')",False
"('MLSS', 'JAKK')",False
"('FNRN', 'HT')",False
"('OXY', 'UHAL')",False
"('APLE', 'LKQ')",False
"('XOXO', 'RCKY')",True
