pair,2017Q2
"('GGZ', 'GGO')",False
"('GGZ', 'GGT')",False
"('GGZ', 'GLU')",False
"('GGZ', 'GRX')",False
"('MYOV', 'ABUS')",False
"('CMC', 'PNC')",True
"('CMC', 'NGVT')",False
"('BDC', 'AGCO')",False
"('BDC', 'KAMN')",True
"('ZION', 'PKG')",False
"('ZION', 'TEN')",False
"('ZION', 'EXR')",False
"('KSS', 'MAN')",True
"('BLL', 'TRTN')",False
"('BLL', 'ALV')",False
"('BLL', 'PAY')",False
"('COST', 'HPE')",False
"('COST', 'JUNO')",False
"('BCRX', 'SYRS')",True
"('POWI', 'IPHI')",False
"('CMI', 'TEL')",False
"('INSM', 'REPH')",False
"('CR', 'CMS')",False
"('IAF', 'JEQ')",False
"('IAF', 'IF')",False
"('IAF', 'FAX')",False
"('IAF', 'IFN')",False
"('IAF', 'FCO')",False
"('SF', 'BR')",False
"('NTNX', 'ENPH')",False
"('WBC', 'FLIR')",False
"('WBC', 'TDY')",False
"('WSM', 'MDLZ')",False
"('SYRS', 'IRWD')",False
"('CSWI', 'CSWC')",False
"('LDOS', 'XYL')",False
"('OKE', 'RRGB')",False
"('MSFT', 'ILMN')",False
"('HMHC', 'TXT')",False
"('HMHC', 'TIF')",False
"('KEY', 'COMM')",False
"('SUPN', 'MNTA')",False
"('CYTK', 'TTPH')",False
"('FIVN', 'CAMP')",False
"('MSA', 'QRVO')",False
"('BIIB', 'ADRO')",False
"('USFD', 'GCO')",False
"('USFD', 'JACK')",True
"('DSU', 'BGY')",False
"('DSU', 'BTZ')",False
"('DSU', 'BLW')",False
"('DSU', 'BGT')",False
"('DSU', 'BGR')",False
"('CDTX', 'NBRV')",False
"('CDTX', 'ABUS')",False
"('KMB', 'K')",False
"('FCB', 'AKAM')",True
"('LFUS', 'RESN')",True
"('LFUS', 'LII')",False
"('CFG', 'WTR')",False
"('BGC', 'SWN')",False
"('TGLS', 'NWN')",False
"('ETR', 'HHS')",False
"('SPWR', 'PWR')",False
"('SPWR', 'DYN')",False
"('VAC', 'CG')",False
"('WMB', 'PXD')",False
"('BLL', 'HI')",False
"('GLW', 'LPX')",False
"('DBD', 'TMST')",True
"('DBD', 'CBB')",False
"('IVAC', 'GEC')",False
"('IVAC', 'PRGX')",False
"('TRUE', 'CIA')",False
"('NUE', 'PPG')",False
"('RLJ', 'MPC')",False
"('AKAM', 'HMHC')",False
"('AKAM', 'TGNA')",False
"('ENLC', 'DVN')",False
"('LB', 'EXC')",False
"('LB', 'HBAN')",False
"('FTR', 'CVA')",False
"('STK', 'TY')",False
"('LRN', 'L')",False
"('MON', 'PPG')",True
"('FELE', 'FSS')",False
"('PK', 'ALK')",True
"('MCRB', 'PFE')",False
"('TWX', 'SYNC')",False
"('LW', 'AIG')",False
"('HMHC', 'TGNA')",False
"('FOLD', 'ICPT')",False
"('AET', 'PGR')",False
"('AET', 'TIF')",False
"('AAWW', 'CACI')",False
"('GAM', 'SHOO')",True
"('NID', 'JMF')",True
"('NID', 'NIQ')",False
"('NID', 'SPXX')",False
"('NID', 'JRI')",False
"('NID', 'JFR')",False
"('NID', 'QQQX')",False
"('NID', 'NPN')",False
"('NID', 'JRO')",False
"('NID', 'JTD')",False
"('NID', 'JHY')",False
"('NID', 'NMZ')",True
"('NID', 'JLS')",False
"('NID', 'BXMX')",False
"('NID', 'NJV')",False
"('NID', 'NUW')",False
"('NID', 'JSD')",False
"('NID', 'JGH')",False
"('NID', 'NYV')",False
"('NID', 'JHB')",False
"('MTSC', 'TFX')",False
"('AWR', 'RS')",False
"('TUP', 'DECK')",False
"('WEN', 'CHD')",False
"('KPTI', 'CALA')",False
"('KPTI', 'OMED')",False
"('EOI', 'ETJ')",False
"('EOI', 'EIP')",False
"('EOI', 'EFR')",False
"('EOI', 'EIM')",False
"('EOI', 'ETW')",False
"('EOI', 'EFF')",False
"('EOI', 'NYH')",False
"('EOI', 'EVP')",False
"('EOI', 'MAB')",False
"('EOI', 'MMV')",False
"('EOI', 'EVY')",False
"('EOI', 'EVO')",False
"('EOI', 'ETO')",False
"('EOI', 'ETV')",False
"('EOI', 'EXD')",False
"('EOI', 'EXG')",False
"('EOI', 'ETY')",False
"('EOI', 'EHT')",False
"('EOI', 'EFT')",False
"('EOI', 'ENX')",False
"('EOI', 'EIA')",False
"('EOI', 'EVF')",False
"('EOI', 'EOT')",False
"('EOI', 'MIW')",False
"('EOI', 'EVG')",False
"('EOI', 'EOS')",False
"('AXGN', 'ENTL')",False
"('AXGN', 'ELGX')",False
"('GWR', 'CKH')",False
"('CAT', 'MS')",False
"('CAT', 'VLO')",False
"('FAX', 'JEQ')",True
"('FAX', 'IF')",False
"('FAX', 'IFN')",True
"('FAX', 'FCO')",False
"('ENT', 'OSG')",False
"('EMN', 'MON')",False
"('EXC', 'UAL')",False
"('MDLZ', 'AVY')",False
"('ESRX', 'SYY')",False
"('BWG', 'MNP')",False
"('BWG', 'GFY')",False
"('BWG', 'GDO')",False
"('BWG', 'CTR')",True
"('BWG', 'MHF')",False
"('BWG', 'EMD')",False
"('BWG', 'DMO')",False
"('BWG', 'IGI')",False
"('BWG', 'XWAMX')",False
"('BWG', 'SBI')",False
"('BWG', 'XWMFX')",False
"('BWG', 'MTT')",False
"('AXE', 'R')",False
"('RGA', 'CNO')",False
"('EQIX', 'CSGS')",True
"('LSXMA', 'TRIP')",False
"('LSXMK', 'TRIP')",False
"('IPXL', 'CHD')",False
"('LUV', 'TRN')",False
"('BIVV', 'OPGN')",False
"('CAG', 'MMM')",False
"('AVB', 'PSB')",False
"('PFLEX', 'PGP')",False
"('GAIA', 'BIG')",True
"('PLT', 'ISRG')",False
"('BDN', 'PHH')",True
"('HCA', 'GCO')",False
"('WDAY', 'EXPE')",False
"('WDAY', 'NFLX')",False
"('CMC', 'DOOR')",False
"('CMC', 'FLS')",True
"('TTF', 'KF')",False
"('TTF', 'LAQ')",False
"('TTF', 'TDF')",False
"('TTF', 'TWN')",False
"('TTF', 'IIF')",False
"('TTF', 'IF')",False
"('TTF', 'ABE')",False
"('NOC', 'PRU')",False
"('CL', 'MON')",False
"('BPFH', 'UNM')",False
"('GPK', 'ZBH')",False
"('GPK', 'R')",False
"('ALNY', 'BMRN')",False
"('CC', 'MYOK')",False
"('HMTV', 'GNCMA')",False
"('HMTV', 'CHTR')",False
"('AAL', 'AL')",False
"('BCOR', 'COLB')",False
"('NVAX', 'BCRX')",False
"('SNGX', 'MTST')",False
"('SWK', 'HUBB')",False
"('ECPG', 'ATSG')",False
"('ECPG', 'HSII')",False
"('MTSC', 'SCHN')",False
"('LIFE', 'RTRX')",False
"('EIP', 'ETJ')",True
"('EIP', 'EFR')",False
"('EIP', 'EIM')",True
"('EIP', 'ETW')",True
"('EIP', 'EFF')",False
"('EIP', 'NYH')",True
"('EIP', 'EVP')",False
"('EIP', 'MAB')",True
"('EIP', 'MMV')",True
"('EIP', 'EVY')",True
"('EIP', 'EVO')",True
"('EIP', 'ETO')",True
"('EIP', 'ETV')",False
"('EIP', 'EXD')",True
"('EIP', 'EXG')",True
"('EIP', 'ETY')",True
"('EIP', 'EHT')",True
"('EIP', 'EFT')",True
"('EIP', 'ENX')",False
"('EIP', 'EIA')",False
"('EIP', 'EVF')",False
"('EIP', 'EOT')",True
"('EIP', 'MIW')",True
"('EIP', 'EVG')",True
"('EIP', 'EOS')",True
"('KMX', 'KSS')",False
"('LUNA', 'PRTS')",False
"('DBD', 'RHP')",False
"('INCY', 'BMRN')",False
"('CHTR', 'EXPE')",False
"('TPH', 'CVEO')",False
"('PSA', 'AMH')",False
"('CHTR', 'GNCMA')",False
"('PF', 'PG')",False
"('TYG', 'TPZ')",False
"('TYG', 'TTP')",False
"('AA', 'MS')",True
"('AA', 'IBM')",True
"('PGRE', 'ILG')",False
"('SMG', 'GME')",False
"('KMB', 'BAC')",False
"('KMB', 'WHR')",False
"('EXPO', 'HURN')",False
"('BGFV', 'PSB')",False
"('MDLZ', 'DD')",False
"('EA', 'HAWK')",False
"('RNG', 'AABA')",False
"('STRA', 'AN')",False
"('LKQ', 'SGMS')",False
"('SXC', 'USAK')",False
"('WWW', 'LB')",False
"('DNKN', 'TLRD')",False
"('DLR', 'KLAC')",False
"('HUBS', 'FISV')",False
"('MSBI', 'GATX')",False
"('GNT', 'GAB')",False
"('GNT', 'GDV')",False
"('GNT', 'BCV')",True
"('GNT', 'GCV')",False
"('GNT', 'ECF')",False
"('GNT', 'GUT')",False
"('GNT', 'GGO')",False
"('GNT', 'GGT')",False
"('GNT', 'GLU')",True
"('GNT', 'GRX')",False
"('HPE', 'DUK')",False
"('CLDX', 'SNGX')",False
"('SHO', 'TRNO')",False
"('SHO', 'ALEX')",False
"('SHO', 'DIN')",False
"('VYGR', 'GNCA')",False
"('TWO', 'MAA')",False
"('BHE', 'TER')",False
"('BHE', 'ENS')",False
"('HY', 'LDOS')",False
"('TRU', 'H')",False
"('TRU', 'LLNW')",False
"('FATE', 'EDIT')",False
"('LEA', 'DOOR')",False
"('CMI', 'VVV')",False
"('MERC', 'GGG')",False
"('ADMS', 'FOMX')",False
"('VVR', 'AT')",False
"('VVR', 'ON')",False
"('LKSD', 'STAY')",False
"('LKSD', 'LNT')",False
"('SGEN', 'PDLI')",False
"('EPR', 'CTL')",False
"('NXRT', 'JCAP')",False
"('JMF', 'NIQ')",False
"('JMF', 'SPXX')",False
"('JMF', 'JRI')",False
"('JMF', 'JFR')",False
"('JMF', 'QQQX')",False
"('JMF', 'NPN')",False
"('JMF', 'JRO')",False
"('JMF', 'JTD')",False
"('JMF', 'JHY')",False
"('JMF', 'NMZ')",False
"('JMF', 'JLS')",False
"('JMF', 'BXMX')",False
"('JMF', 'NJV')",False
"('JMF', 'NUW')",False
"('JMF', 'JSD')",False
"('JMF', 'JGH')",False
"('JMF', 'NYV')",False
"('JMF', 'JHB')",False
"('NSC', 'NOV')",False
"('EGN', 'NJR')",False
"('GWW', 'AMTD')",False
"('CMS', 'HUBB')",False
"('ARNA', 'VCYT')",False
"('ARNA', 'OPGN')",False
"('HSII', 'EVR')",False
"('GCO', 'JACK')",False
"('UPS', 'HPE')",False
"('GERN', 'CORT')",False
"('TREE', 'PNFP')",False
"('CFG', 'AIZ')",False
"('PNC', 'NGVT')",False
"('GUT', 'GAB')",False
"('GUT', 'GDV')",False
"('GUT', 'BCV')",False
"('GUT', 'GCV')",False
"('GUT', 'ECF')",False
"('GUT', 'GGO')",False
"('GUT', 'GGT')",False
"('GUT', 'GLU')",False
"('GUT', 'GRX')",False
"('BEAT', 'GTS')",False
"('JCOM', 'LMNX')",True
"('THC', 'AIG')",False
"('INSM', 'FOLD')",False
"('MTRN', 'PKOH')",False
"('ESNC', 'NMIH')",False
"('BWA', 'ALV')",False
"('NWN', 'BREW')",False
"('ALV', 'WPX')",False
"('ALV', 'DOOR')",False
"('MAIN', 'FIX')",False
"('AVY', 'JWN')",False
"('LGND', 'RTTR')",False
"('ALSN', 'ITT')",False
"('KAMN', 'AGCO')",False
"('EIX', 'AVID')",False
"('CBI', 'CCK')",False
"('GDDY', 'RPD')",False
"('GDDY', 'NFLX')",False
"('EMR', 'APD')",False
"('RGLS', 'FATE')",False
"('RGLS', 'NBIX')",False
"('OSG', 'AAWW')",False
"('DIS', 'TWTR')",False
"('DIS', 'SQ')",False
"('FE', 'AIT')",False
"('ISRG', 'MNKD')",False
"('ST', 'PTC')",True
"('BXP', 'NWS')",False
"('WHLM', 'TZOO')",False
"('KO', 'EVTC')",False
"('HDP', 'CALD')",False
"('QTNA', 'CAVM')",False
"('CFG', 'EV')",False
"('NUE', 'PZZA')",False
"('NUE', 'GT')",False
"('CLI', 'AMCX')",False
"('CLI', 'ICE')",False
"('SHW', 'PRU')",False
"('KFS', 'PIH')",False
"('NLSN', 'WHR')",False
"('IDCC', 'PBI')",False
"('ACLS', 'MTRN')",False
"('FCO', 'JEQ')",False
"('FCO', 'IF')",False
"('FCO', 'IFN')",False
"('FHN', 'FDX')",False
"('LFUS', 'ASPN')",False
"('LFUS', 'CCMP')",False
"('KDMN', 'HMSY')",False
"('NPN', 'NIQ')",False
"('NPN', 'SPXX')",False
"('NPN', 'JRI')",True
"('NPN', 'JFR')",False
"('NPN', 'QQQX')",True
"('NPN', 'JRO')",True
"('NPN', 'JTD')",False
"('NPN', 'JHY')",True
"('NPN', 'NMZ')",False
"('NPN', 'JLS')",False
"('NPN', 'BXMX')",False
"('NPN', 'NJV')",True
"('NPN', 'NUW')",True
"('NPN', 'JSD')",True
"('NPN', 'JGH')",True
"('NPN', 'NYV')",False
"('NPN', 'JHB')",True
"('SPHS', 'PRTA')",False
"('SPHS', 'RARE')",False
"('HAE', 'O')",False
"('PBF', 'GPRE')",False
"('PBF', 'CAPL')",False
"('SAGE', 'CTMX')",False
"('SAGE', 'MYOK')",False
"('HAL', 'WES')",False
"('HAL', 'CNP')",False
"('OI', 'HDS')",False
"('VNO', 'IMAX')",False
"('AKBA', 'OMED')",False
"('ONDK', 'PAY')",False
"('AIN', 'KAMN')",False
"('GTLS', 'PH')",False
"('EYES', 'MNKD')",False
"('ASMB', 'BMRN')",False
"('ROSE', 'LEE')",False
"('NOVN', 'CREE')",False
"('NOVN', 'BCRX')",False
"('ETO', 'ETJ')",True
"('ETO', 'EFR')",False
"('ETO', 'EIM')",False
"('ETO', 'ETW')",False
"('ETO', 'EFF')",False
"('ETO', 'NYH')",False
"('ETO', 'EVP')",False
"('ETO', 'MAB')",False
"('ETO', 'MMV')",False
"('ETO', 'EVY')",False
"('ETO', 'EVO')",False
"('ETO', 'ETV')",False
"('ETO', 'EXD')",False
"('ETO', 'EXG')",True
"('ETO', 'ETY')",False
"('ETO', 'EHT')",False
"('ETO', 'EFT')",False
"('ETO', 'ENX')",False
"('ETO', 'EIA')",False
"('ETO', 'EVF')",False
"('ETO', 'EOT')",False
"('ETO', 'MIW')",False
"('ETO', 'EVG')",False
"('ETO', 'EOS')",True
"('SIEN', 'INGN')",False
"('AMAG', 'ATRA')",False
"('XEL', 'ZBH')",False
"('BMI', 'GNRC')",False
"('SREV', 'MSCI')",False
"('GE', 'AXP')",False
"('PDCO', 'CHRW')",False
"('BKH', 'MSA')",False
"('ZNGA', 'ZBRA')",False
"('BCO', 'NSP')",False
"('BCO', 'MRVL')",False
"('ACAD', 'PCRX')",False
"('ACAD', 'PTLA')",False
"('ACAD', 'DVAX')",False
"('SNPS', 'ORCL')",False
"('ITW', 'MAS')",False
"('AXP', 'XBIT')",False
"('AXP', 'PEP')",False
"('THS', 'BKH')",False
"('TA', 'GARS')",False
"('XNCR', 'SPPI')",False
"('MNE', 'MQY')",False
"('MNE', 'EFT')",False
"('EQR', 'GRPN')",False
"('BOKF', 'OGS')",False
"('SCL', 'BGC')",False
"('TSLA', 'CMG')",False
"('ALV', 'JBT')",False
"('MHO', 'IBP')",False
"('ALV', 'TRTN')",False
"('ALV', 'PAY')",False
"('EXPD', 'WY')",False
"('VAR', 'TER')",False
"('JHY', 'NIQ')",False
"('JHY', 'SPXX')",False
"('JHY', 'JRI')",False
"('JHY', 'JFR')",False
"('JHY', 'QQQX')",False
"('JHY', 'JRO')",False
"('JHY', 'JTD')",False
"('JHY', 'NMZ')",False
"('JHY', 'JLS')",False
"('JHY', 'BXMX')",False
"('JHY', 'NJV')",False
"('JHY', 'NUW')",False
"('JHY', 'JSD')",False
"('JHY', 'JGH')",False
"('JHY', 'NYV')",True
"('JHY', 'JHB')",False
"('BLUE', 'INCY')",False
"('BLUE', 'ALKS')",False
"('SCMP', 'XOMA')",False
"('FB', 'NSC')",False
"('CHS', 'EXLS')",False
"('REV', 'PVH')",False
"('CDTX', 'AMAG')",False
"('CDTX', 'ZFGN')",False
"('LYV', 'TRIP')",False
"('LYV', 'CHTR')",False
"('AMRS', 'GOOG')",False
"('NVDA', 'DMRC')",False
"('LKFN', 'PATK')",False
"('PVH', 'BBW')",False
"('WPZ', 'WMB')",False
"('CNIG', 'LUNA')",False
"('CNIG', 'RGCO')",False
"('TER', 'ENS')",False
"('UPL', 'BCEI')",False
"('UPL', 'ESES')",False
"('MRK', 'MS')",False
"('PLD', 'HTH')",False
"('FCX', 'PLD')",False
"('BPMC', 'MYOV')",False
"('RRGB', 'OGS')",False
"('CLVS', 'SENS')",False
"('CLVS', 'GLYC')",False
"('HNI', 'FBHS')",False
"('DVN', 'ENLK')",False
"('UHT', 'ICAD')",True
"('PRMW', 'TWOU')",False
"('BIOL', 'XENT')",False
"('SRE', 'HAL')",False
"('WLDN', 'RDI')",False
"('WBS', 'HRZN')",False
"('SBPH', 'EVOK')",False
"('INVH', 'PHM')",True
"('INVH', 'REG')",True
"('MGNX', 'RGNX')",False
"('MGNX', 'PTLA')",False
"('WRE', 'SRC')",False
"('VMW', 'BXP')",False
"('VMW', 'IT')",False
"('ORBC', 'EFOI')",False
"('GDV', 'GAB')",False
"('GDV', 'BCV')",False
"('GDV', 'GCV')",False
"('GDV', 'ECF')",True
"('GDV', 'GGO')",False
"('GDV', 'GGT')",False
"('GDV', 'GLU')",False
"('GDV', 'GRX')",False
"('TPC', 'CSGP')",False
"('PUMP', 'OXY')",False
"('TWX', 'VOYA')",False
"('FARO', 'HXL')",False
"('HDP', 'WDC')",False
"('INFN', 'HTGC')",False
"('STAY', 'LNT')",False
"('EQM', 'EQT')",False
"('AYI', 'AAL')",True
"('MKC', 'XENT')",False
"('MKC', 'NVCR')",False
"('FDX', 'KSU')",False
"('EQR', 'AXE')",False
"('RHP', 'PBI')",False
"('LC', 'SAIC')",False
"('BCEI', 'CCO')",False
"('LCUT', 'SGMS')",False
"('XRM', 'ROLL')",True
"('VMO', 'VMC')",False
"('MU', 'FTV')",False
"('LXU', 'VEC')",False
"('NSP', 'RNG')",False
"('PNW', 'SO')",False
"('AIG', 'TVPT')",False
"('KNX', 'PNW')",False
"('RH', 'NKE')",False
"('PFE', 'KPTI')",False
"('AKS', 'WWW')",False
"('SNA', 'SUP')",False
"('RUBI', 'NXST')",False
"('PLD', 'AAT')",False
"('MUI', 'BQH')",False
"('MUI', 'BSE')",True
"('MUI', 'MYN')",False
"('MUI', 'BKN')",False
"('NAV', 'HTZ')",False
"('VYGR', 'OMED')",False
"('JILL', 'BUFF')",False
"('TWX', 'OMC')",False
"('IFN', 'JEQ')",False
"('IFN', 'IF')",False
"('TXMD', 'RVNC')",False
"('CSL', 'FELE')",False
"('ALKS', 'TTPH')",True
"('IBM', 'C')",False
"('EQR', 'HSY')",False
"('FRME', 'VVC')",False
"('TWTR', 'SQ')",False
"('ARMK', 'SPR')",False
"('GNRC', 'CUDA')",True
"('EFT', 'ETJ')",False
"('EFT', 'EFR')",False
"('EFT', 'EIM')",False
"('EFT', 'ETW')",False
"('EFT', 'NYH')",False
"('EFT', 'EVP')",False
"('EFT', 'MAB')",False
"('EFT', 'MMV')",False
"('EFT', 'EVY')",False
"('EFT', 'EVO')",False
"('EFT', 'ETV')",False
"('EFT', 'EXD')",False
"('EFT', 'EXG')",False
"('EFT', 'ETY')",False
"('EFT', 'EHT')",False
"('EFT', 'ENX')",False
"('EFT', 'EIA')",False
"('EFT', 'EVF')",False
"('EFT', 'EOT')",False
"('EFT', 'MIW')",False
"('EFT', 'EVG')",False
"('EFT', 'EOS')",False
"('AJG', 'NWL')",False
"('AMT', 'LUV')",True
"('AFL', 'TUP')",False
"('CTMX', 'GBT')",False
"('WPX', 'CMI')",False
"('SREV', 'VRNS')",False
"('KO', 'FWRD')",False
"('SGMS', 'LPLA')",False
"('K', 'HPQ')",False
"('K', 'GLW')",False
"('JCP', 'NLSN')",False
"('SAMG', 'COST')",False
"('CUDA', 'TNET')",False
"('ORLY', 'MMS')",False
"('NERV', 'FLXN')",False
"('VTA', 'AT')",False
"('VTA', 'ON')",False
"('NVAX', 'EML')",False
"('ABT', 'MMM')",False
"('ABT', 'BA')",False
"('OPK', 'ITCI')",False
"('FMO', 'GGM')",False
"('ELGX', 'PEN')",False
"('GM', 'LAZ')",False
"('BEAT', 'SNGX')",False
"('SYPR', 'PRSS')",False
"('IF', 'JEQ')",False
"('AXE', 'LAUR')",False
"('AXE', 'MO')",False
"('MNST', 'GPC')",False
"('ASPN', 'CCMP')",False
"('KMT', 'GER')",False
"('IEP', 'HRI')",False
"('HPQ', 'HPE')",False
"('HPQ', 'DXC')",False
"('CAT', 'MOS')",True
"('CVX', 'NYT')",False
"('VCYT', 'FATE')",False
"('SF', 'SRE')",False
"('SFNC', 'KIRK')",False
"('WERN', 'ATAX')",False
"('EVBG', 'CTXS')",False
"('LAWS', 'HCHC')",False
"('NYT', 'F')",False
"('KSU', 'AMTX')",False
"('RRC', 'MPLX')",False
"('ECF', 'GAB')",True
"('ECF', 'BCV')",False
"('ECF', 'GCV')",True
"('ECF', 'GGO')",False
"('ECF', 'GGT')",False
"('ECF', 'GLU')",False
"('ECF', 'GRX')",False
"('SFNC', 'ORLY')",False
"('BBOX', 'OLED')",False
"('DERM', 'AIMT')",False
"('RS', 'LKSD')",False
"('ETSY', 'TCS')",False
"('VIAV', 'MRVL')",False
"('LTRE', 'LOV')",False
"('NVDA', 'MATR')",False
"('LBRDA', 'LSXMA')",False
"('LBRDA', 'LSXMK')",False
"('LBRDA', 'CHTR')",False
"('LBRDA', 'DISCK')",False
"('LBRDA', 'DISCA')",False
"('CVA', 'LKQ')",False
"('THC', 'KAMN')",False
"('FC', 'JBLU')",False
"('KO', 'PRI')",False
"('TDY', 'ABBV')",False
"('TDY', 'ABT')",False
"('MIW', 'ETJ')",True
"('MIW', 'EFR')",False
"('MIW', 'EIM')",False
"('MIW', 'ETW')",True
"('MIW', 'EFF')",False
"('MIW', 'NYH')",False
"('MIW', 'EVP')",False
"('MIW', 'MAB')",False
"('MIW', 'MMV')",False
"('MIW', 'EVY')",True
"('MIW', 'EVO')",True
"('MIW', 'ETV')",False
"('MIW', 'EXD')",True
"('MIW', 'EXG')",True
"('MIW', 'ETY')",True
"('MIW', 'EHT')",False
"('MIW', 'ENX')",True
"('MIW', 'EIA')",False
"('MIW', 'EVF')",False
"('MIW', 'EOT')",False
"('MIW', 'EVG')",False
"('MIW', 'EOS')",True
"('ANF', 'GME')",False
"('NTRS', 'CDW')",False
"('MQY', 'MQT')",False
"('ZFGN', 'AMAG')",False
"('MTRN', 'ESE')",False
"('MTRN', 'ROCK')",False
"('LPNT', 'AMNB')",False
"('LPNT', 'PGEM')",False
"('XNAFX', 'MMMB')",False
"('TSRO', 'AGTC')",True
"('TSRO', 'DVAX')",False
"('EW', 'XENT')",False
"('WTR', 'EXC')",False
"('WTR', 'GLT')",False
"('CUBE', 'SLM')",False
"('BLMN', 'CHD')",False
"('R', 'HNI')",False
"('CDW', 'DFS')",False
"('VRTX', 'HOLX')",False
"('CB', 'COL')",False
"('CDNA', 'EHTH')",False
"('TRVN', 'DRNA')",False
"('PLD', 'ATR')",False
"('CL', 'KO')",False
"('ADSK', 'ARW')",False
"('JGH', 'NIQ')",False
"('JGH', 'SPXX')",True
"('JGH', 'JRI')",False
"('JGH', 'JFR')",False
"('JGH', 'QQQX')",False
"('JGH', 'JRO')",False
"('JGH', 'JTD')",False
"('JGH', 'NMZ')",False
"('JGH', 'JLS')",False
"('JGH', 'BXMX')",False
"('JGH', 'NJV')",False
"('JGH', 'NUW')",False
"('JGH', 'JSD')",False
"('JGH', 'NYV')",False
"('JGH', 'JHB')",False
"('NVRO', 'OOMA')",False
"('KSU', 'MGPI')",False
"('FPRX', 'VCYT')",False
"('FPRX', 'BCRX')",True
"('AAP', 'IFF')",False
"('ADM', 'SF')",False
"('ADM', 'CPT')",False
"('ADM', 'MOS')",False
"('POOL', 'OMI')",False
"('POOL', 'UVV')",False
"('KLXI', 'AR')",False
"('MXE', 'MVC')",False
"('KPTI', 'TTPH')",False
"('KPTI', 'COLL')",False
"('ADTN', 'TGT')",False
"('SSNC', 'RLI')",False
"('SPXX', 'NIQ')",False
"('SPXX', 'JRI')",False
"('SPXX', 'JFR')",False
"('SPXX', 'QQQX')",False
"('SPXX', 'JRO')",False
"('SPXX', 'JTD')",False
"('SPXX', 'NMZ')",False
"('SPXX', 'JLS')",False
"('SPXX', 'BXMX')",False
"('SPXX', 'NJV')",False
"('SPXX', 'NUW')",False
"('SPXX', 'JSD')",False
"('SPXX', 'NYV')",False
"('SPXX', 'JHB')",False
"('LOW', 'ARMK')",False
"('LOW', 'K')",False
"('LOW', 'PHM')",False
"('HVT', 'B')",False
"('HVT', 'EXPR')",False
"('WBC', 'SEE')",False
"('ATNI', 'NATI')",False
"('ZBRA', 'DY')",False
"('NFLX', 'FB')",False
"('CREE', 'BCRX')",False
"('NGVT', 'ASIX')",False
"('ITRI', 'MIND')",False
"('TIVO', 'AVGO')",False
"('PNC', 'TRV')",False
"('IRT', 'PEI')",False
"('IRT', 'UHT')",False
"('MSFT', 'AVP')",False
"('VAL', 'NP')",False
"('EPR', 'KSU')",False
"('EPR', 'AHGP')",False
"('CMRX', 'ADMS')",False
"('DVN', 'CPN')",False
"('ARMK', 'BLL')",False
"('MRK', 'BR')",False
"('CNCE', 'CYTK')",False
"('CDTX', 'COLL')",False
"('PRGO', 'AVY')",False
"('ACN', 'ANET')",False
"('ACN', 'NOW')",False
"('ACN', 'IMPV')",False
"('RMD', 'CA')",False
"('HTZ', 'RIG')",False
"('ARCB', 'GME')",False
"('NUVA', 'QCOM')",False
"('GGG', 'ALG')",False
"('WFC', 'INSG')",False
"('MCF', 'CLR')",False
"('EQR', 'O')",False
"('SCYX', 'CTMX')",False
"('BA', 'T')",False
"('TXMD', 'CNC')",False
"('TXMD', 'UTHR')",False
"('L', 'EL')",False
"('INO', 'DRRX')",False
"('CLUB', 'BJRI')",False
"('CLUB', 'TACO')",False
"('MHF', 'MNP')",True
"('MHF', 'GFY')",False
"('MHF', 'GDO')",True
"('MHF', 'CTR')",True
"('MHF', 'EMD')",False
"('MHF', 'DMO')",False
"('MHF', 'IGI')",False
"('MHF', 'XWAMX')",False
"('MHF', 'SBI')",True
"('MHF', 'XWMFX')",False
"('MHF', 'MTT')",False
"('ON', 'AT')",False
"('ON', 'VKI')",False
"('ON', 'VCV')",False
"('ON', 'VTN')",False
"('ON', 'OIA')",False
"('ON', 'VPV')",False
"('ON', 'VBF')",False
"('ON', 'VMO')",False
"('ON', 'VKQ')",False
"('ON', 'IIM')",False
"('AGCO', 'PRI')",False
"('TCMD', 'ATHX')",False
"('PFG', 'SITO')",False
"('LPLA', 'AAL')",False
"('WPX', 'DOOR')",False
"('HAL', 'LYB')",False
"('HAL', 'AGFS')",False
"('AYI', 'PRI')",True
"('HURN', 'FCPT')",True
"('OMED', 'CALA')",True
"('AIZ', 'LNCE')",False
"('CDNS', 'COUP')",False
"('APD', 'RIG')",False
"('XRAY', 'LDOS')",False
"('ALEX', 'MATX')",False
"('CHFS', 'CRY')",False
"('CASC', 'FOLD')",False
"('MGPI', 'EEFT')",True
"('HPQ', 'GLW')",False
"('WMT', 'CB')",False
"('LAQ', 'KF')",False
"('LAQ', 'TDF')",False
"('LAQ', 'TWN')",False
"('LAQ', 'IIF')",False
"('ACAD', 'IDRA')",True
"('ACAD', 'SGEN')",False
"('XYL', 'NUVA')",False
"('REG', 'PHM')",False
"('UFCS', 'JSD')",False
"('UFCS', 'JRO')",False
"('BLUE', 'BPMC')",False
"('WDAY', 'PSTG')",False
"('RSG', 'WRI')",False
"('PFS', 'ONB')",False
"('CALD', 'WIFI')",False
"('DBD', 'LEA')",True
"('POOL', 'ARC')",True
"('EIM', 'ETJ')",False
"('EIM', 'EFR')",False
"('EIM', 'ETW')",False
"('EIM', 'EFF')",False
"('EIM', 'NYH')",False
"('EIM', 'EVP')",False
"('EIM', 'MAB')",False
